301 401 0.487538 0
36 339 0.960769 0
70 746 -0.572726 0
63 242 -0.120436 0
28 201 -0.756445 0
279 68 0.611561 0
250 7 0.201508 0
14 98 -1.058991 0
299 1018 -0.512670 0
194 54 0.035287 0
303 815 -0.297314 0
119 237 1.039571 0
295 218 0.964629 0
268 930 -0.859664 0
268 2 -0.859664 0
66 258 0.516398 0
233 202 0.827204 0
83 623 0.519356 0
214 334 -1.085534 0
192 476 -1.403512 0
100 344 0.896951 0
268 145 -1.772188 0
301 56 0.487538 0
307 89 1.172938 0
234 141 -0.133691 0
83 576 0.519356 0
181 264 0.601121 0
297 133 0.528802 0
38 153 0.804937 0
7 382 0.032676 0
264 813 -0.216336 0
181 872 -0.582081 0
201 146 -1.929700 0
85 507 0.569193 0
269 367 -0.006614 0
59 468 -0.881503 0
286 143 0.249883 0
193 96 -1.953267 0
113 595 1.154473 0
292 11 0.965812 0
130 1014 -1.006091 0
275 98 1.483997 0
189 520 0.954976 0
219 82 -1.745398 0
218 209 1.726072 0
123 427 -0.777542 0
119 222 1.039571 0
158 177 0.196351 0
222 118 0.799053 0
302 322 -0.504695 0
279 501 -0.223085 0
301 79 1.518869 0
181 3 0.601121 0
201 695 -1.929700 0
13 198 -0.068879 0
1 189 -0.483877 0
145 237 1.275182 0
23 385 0.382443 0
201 767 0.920546 0
296 705 0.696346 0
42 546 -0.684440 0
33 872 -1.315499 0
301 554 -0.543792 0
16 64 0.646755 0
95 135 -0.371033 0
154 357 0.044324 0
77 484 1.160596 0
296 508 0.696346 0
302 303 -0.504695 0
244 673 -0.609137 0
222 77 0.799053 0
13 215 1.344249 0
16 705 0.646755 0
270 452 -0.337434 0
145 15 -1.023055 0
187 64 1.027740 0
200 304 1.128576 0
170 749 1.361970 0
101 829 0.120618 0
184 218 -0.793831 0
128 204 0.332374 0
181 1295 -0.582081 0
184 153 -0.793831 0
1 33 0.308981 0
1 160 0.308981 0
184 321 1.606791 0
54 595 -0.609557 0
94 343 0.337444 0
128 508 0.332374 0
23 323 -1.717516 0
301 227 -0.543792 0
301 191 -0.543792 0
112 903 -2.541752 0
82 183 -0.060375 0
222 724 -0.041255 0
218 430 -0.746410 0
308 1197 0.315789 0
303 134 1.328673 0
133 751 -0.178914 0
215 212 -2.012794 0
69 256 1.092825 0
254 662 0.919536 0
276 2 0.526246 0
104 984 -1.449922 0
63 1067 -0.120436 0
267 410 0.073212 0
13 56 1.344249 0
240 879 -0.577350 0
286 237 -1.484246 0
294 271 1.614284 0
90 1086 -0.241748 0
18 26 0.140531 0
92 229 -0.251500 0
308 649 0.315789 0
144 89 -0.711624 0
191 302 0.476731 0
59 951 -0.881503 0
200 96 1.128576 0
16 197 0.646755 0
61 678 0.039223 0
271 199 0.416073 0
271 709 -0.581067 0
142 169 1.159578 0
275 597 -0.194333 0
222 151 -0.041255 0
87 40 -0.854961 0
207 258 0.932083 0
272 1393 -2.656938 0
177 333 0.389152 0
207 1115 -1.490279 0
299 577 -0.512670 0
271 378 0.416073 0
305 425 0.547695 0
49 959 -0.546525 0
94 1224 -0.647793 0
130 1017 -1.006091 0
10 175 -2.075945 0
203 321 -0.402694 0
191 286 0.476731 0
43 323 -0.700237 0
21 558 1.760168 0
197 96 1.358363 0
13 344 -0.775443 0
194 66 0.035287 0
234 206 0.953967 0
308 402 0.315789 0
308 640 0.315789 0
269 522 1.417586 0
94 265 0.337444 0
268 62 0.052860 0
272 12 0.759125 0
121 291 -0.459447 0
296 20 0.696346 0
134 286 -0.607352 0
180 462 0.820866 0
234 612 -0.133691 0
104 117 -0.579969 0
38 758 -1.708543 0
269 845 -1.430814 0
7 163 0.032676 0
234 1451 -0.133691 0
275 405 -1.872663 0
52 250 -1.762378 0
102 823 0.517468 0
13 186 0.637685 0
178 731 0.337590 0
236 71 -0.407653 0
256 781 1.070964 0
263 176 0.956258 0
244 186 -0.609137 0
279 1181 0.611561 0
43 815 0.285447 0
83 78 -1.269536 0
151 197 0.966206 0
254 436 -1.016970 0
109 631 -0.387676 0
297 716 -0.411291 0
249 188 -0.122712 0
144 699 0.343013 0
301 604 0.487538 0
64 392 -0.587125 0
92 501 -1.278677 0
222 97 0.799053 0
268 436 0.052860 0
293 135 1.888915 0
213 173 0.889758 0
160 460 -1.907417 0
13 498 0.637685 0
59 715 1.004963 0
5 17 0.828302 0
125 163 1.205730 0
174 315 0.902434 0
114 505 -0.666183 0
213 515 -0.266010 0
23 196 -1.717516 0
128 15 0.332374 0
239 56 -0.170969 0
181 279 -0.582081 0
291 80 0.305158 0
250 238 0.201508 0
201 649 -0.029536 0
60 60 1.450931 0
181 325 0.601121 0
119 407 -0.941086 0
287 1 0.871699 0
216 228 -0.802018 0
216 531 0.198595 0
203 471 0.559297 0
92 587 -0.251500 0
13 892 -0.068879 0
213 176 -0.266010 0
286 288 1.116948 0
117 1047 -1.871018 0
99 111 -2.340378 0
11 558 -0.498273 0
65 47 -2.188750 0
295 194 -0.304279 0
269 217 -0.718714 0
85 259 -1.895882 0
250 596 1.147046 0
137 144 0.622563 0
201 960 -0.979618 0
257 137 -0.036761 0
111 328 0.502603 0
91 480 0.109082 0
215 211 0.256174 0
181 938 -0.582081 0
189 1060 0.954976 0
1 20 0.308981 0
303 404 0.515680 0
299 305 -0.512670 0
187 210 -0.079057 0
222 278 -0.881564 0
214 568 0.122713 0
293 770 -0.029669 0
285 191 0.075593 0
303 252 -0.297314 0
96 156 -0.286404 0
72 1110 -0.780152 0
115 1067 0.055815 0
7 430 -0.907917 0
116 350 -0.007145 0
73 480 0.237418 0
269 246 1.417586 0
263 419 0.956258 0
70 431 -0.572726 0
221 475 0.429349 0
72 182 1.128434 0
25 357 -0.082974 0
290 50 1.809099 0
189 526 0.020000 0
299 303 -0.512670 0
264 294 -1.214812 0
200 365 1.128576 0
187 135 -0.079057 0
184 187 0.406480 0
63 289 -1.138671 0
13 229 0.637685 0
298 486 -1.269275 0
235 185 0.025794 0
62 712 0.627945 0
246 94 -0.703987 0
54 742 1.151385 0
63 762 -0.120436 0
11 732 -0.498273 0
92 168 0.775678 0
8 550 -0.646571 0
307 174 0.199834 0
303 200 0.515680 0
256 849 -2.111183 0
72 54 -0.780152 0
164 406 -2.236442 0
117 150 0.079377 0
224 77 0.919908 0
193 869 -0.149104 0
94 184 -1.633030 0
281 338 -0.985743 0
130 109 -1.006091 0
128 371 -2.626827 0
94 720 -2.618266 0
182 845 -0.937043 0
129 873 -1.399708 0
254 229 0.919536 0
64 381 0.416507 0
151 176 -1.923001 0
45 25 0.436465 0
193 879 -0.149104 0
276 922 0.526246 0
276 57 -0.457853 0
234 187 0.953967 0
181 306 -0.582081 0
21 370 -1.262087 0
293 249 -0.029669 0
264 721 0.782139 0
10 611 1.365261 0
197 346 -0.277217 0
276 142 -0.457853 0
308 427 0.315789 0
221 943 0.429349 0
131 126 -0.130189 0
268 824 -0.859664 0
109 8 -0.387676 0
198 58 -0.284883 0
230 680 0.132622 0
181 741 -0.582081 0
192 1061 0.450183 0
234 448 -0.133691 0
90 900 -0.241748 0
193 941 0.752977 0
128 603 1.318774 0
126 905 -1.314822 0
244 265 0.326183 0
90 289 -1.324202 0
157 25 -0.639857 0
305 71 -0.380460 0
119 382 1.039571 0
21 222 -0.506523 0
231 181 0.374166 0
280 508 -0.578699 0
288 132 -0.733605 0
279 1497 -1.057731 0
301 33 0.487538 0
72 699 -0.780152 0
90 259 -2.406657 0
308 55 -0.990132 0
59 742 -0.881503 0
94 744 0.337444 0
130 642 0.014455 0
26 1015 0.065819 0
56 121 1.454877 0
82 508 -0.905632 0
62 12 0.627945 0
276 40 -0.457853 0
181 1015 -0.582081 0
152 301 -1.339238 0
178 845 0.337590 0
217 597 0.758110 0
79 303 0.000000 0
138 484 -0.416475 0
308 81 1.621711 0
75 284 -0.947365 0
269 198 0.705486 0
307 94 -0.773270 0
222 781 -0.041255 0
121 740 -0.459447 0
269 22 -1.430814 0
13 864 0.637685 0
230 742 1.014559 0
269 507 0.705486 0
239 1099 0.628561 0
245 1028 1.577864 0
56 546 -0.687343 0
295 961 0.964629 0
271 1028 -1.578207 0
222 812 -0.881564 0
69 240 -0.801405 0
10 7 -0.355342 0
22 376 -0.236361 0
294 931 -0.491304 0
82 717 -1.750889 0
279 399 0.611561 0
269 234 -1.430814 0
6 98 1.316235 0
243 1039 0.436004 0
298 181 -0.038756 0
282 325 -2.528903 0
78 323 -1.900715 0
118 200 0.450988 0
283 1114 1.051996 0
171 292 0.732798 0
70 217 0.657226 0
10 100 1.365261 0
245 181 0.664364 0
107 333 0.000000 0
246 561 -1.462426 0
13 901 -1.482006 0
276 70 0.526246 0
244 17 -1.544458 0
189 56 0.954976 0
226 242 1.309307 0
62 1016 0.627945 0
276 417 0.526246 0
214 478 0.122713 0
306 235 0.220589 0
222 26 -0.041255 0
280 631 1.425385 0
60 430 1.450931 0
56 71 0.383767 0
42 274 1.199057 0
1 202 1.101839 0
13 809 0.637685 0
173 289 -0.254355 0
15 749 -1.404405 0
185 23 -0.059028 0
280 540 -0.578699 0
244 381 0.326183 0
150 293 0.155719 0
7 497 0.032676 0
178 317 0.337590 0
178 742 -0.721744 0
95 1217 -0.371033 0
234 1462 -0.133691 0
97 222 0.744635 0
109 127 -1.268415 0
117 268 1.054574 0
269 705 -0.718714 0
130 1246 -1.006091 0
264 655 -0.216336 0
207 13 -0.279098 0
42 588 1.199057 0
246 409 -0.703987 0
87 367 0.225259 0
101 304 0.120618 0
256 127 0.010248 0
92 794 -0.251500 0
181 762 0.601121 0
213 235 -3.733317 0
92 739 -1.278677 0
292 661 0.965812 0
246 665 0.812891 0
274 845 0.965855 0
188 692 1.266748 0
18 86 0.140531 0
5 439 -1.379101 0
236 632 -0.407653 0
193 407 0.752977 0
144 709 0.343013 0
90 1198 0.840706 0
48 609 0.204472 0
5 225 -0.643300 0
22 128 1.108272 0
311 432 0.234985 0
8 22 0.976735 0
276 188 0.526246 0
222 173 1.639361 0
72 866 0.174141 0
299 134 0.591542 0
1 171 1.101839 0
308 295 -0.990132 0
165 216 0.000000 0
222 49 -0.041255 0
181 121 2.967524 0
200 11 1.128576 0
234 626 0.953967 0
244 707 0.326183 0
90 25 0.840706 0
208 216 1.202770 0
263 96 -0.049039 0
134 323 0.341635 0
279 586 0.611561 0
2 292 0.284037 0
288 593 -1.567247 0
49 302 1.052154 0
286 153 1.116948 0
205 304 0.134568 0
22 80 0.435955 0
234 318 0.953967 0
223 328 -0.022137 0
15 25 0.093627 0
268 147 0.965384 0
94 1220 -0.647793 0
274 405 -0.057663 0
7 492 0.973269 0
268 217 -0.859664 0
16 55 0.646755 0
164 620 -1.184980 0
290 161 0.710456 0
92 515 0.775678 0
239 1070 0.628561 0
56 449 1.454877 0
248 234 0.363803 0
234 10 -0.133691 0
280 1049 -1.580740 0
308 187 1.621711 0
276 64 1.510345 0
192 948 -0.476664 0
122 509 0.016961 0
85 588 -0.663345 0
262 931 -1.419644 0
201 272 -0.029536 0
181 870 0.601121 0
295 739 -0.304279 0
263 568 -0.049039 0
295 39 -0.304279 0
201 1100 0.920546 0
93 820 -0.292941 0
159 1028 1.177564 0
158 665 -1.801813 0
293 423 -0.029669 0
82 597 -0.060375 0
276 181 1.510345 0
13 823 1.344249 0
217 2 0.028789 0
83 660 0.519356 0
189 20 0.954976 0
222 796 0.799053 0
146 1022 1.162476 0
267 121 -1.055467 0
126 294 -0.457330 0
181 1060 -0.582081 0
125 80 0.433044 0
43 120 0.285447 0
13 780 -1.482006 0
253 259 -2.078623 0
42 44 -0.684440 0
77 518 0.324967 0
291 686 1.276412 0
268 21 0.052860 0
262 28 -0.204975 0
234 81 -0.133691 0
29 245 -0.743311 0
236 57 1.305873 0
158 729 -0.802731 0
156 661 0.340601 0
232 52 1.228470 0
168 866 1.198958 0
37 288 0.357257 0
141 245 -0.322428 0
235 230 0.025794 0
102 70 0.517468 0
77 172 -0.510662 0
90 506 0.840706 0
186 566 1.303779 0
44 660 1.353697 0
118 774 0.450988 0
7 661 0.973269 0
49 1003 -0.546525 0
62 68 -2.069892 0
42 1028 0.257308 0
178 433 0.337590 0
85 51 -1.895882 0
77 474 1.160596 0
58 1099 -1.494179 0
56 1047 0.383767 0
197 688 -1.912796 0
286 99 0.249883 0
90 258 -1.324202 0
181 1288 -0.582081 0
295 190 -0.304279 0
224 69 0.919908 0
272 317 -0.379563 0
221 1010 -0.690025 0
66 877 -2.427070 0
207 318 2.143263 0
234 487 -0.133691 0
7 648 0.973269 0
87 82 1.305480 0
195 1052 -2.247239 0
44 449 1.353697 0
306 287 0.220589 0
194 172 0.035287 0
94 62 -0.647793 0
167 659 0.431079 0
108 100 0.444500 0
230 304 1.014559 0
181 927 -0.582081 0
54 302 0.270914 0
90 22 -0.241748 0
181 696 0.601121 0
286 357 0.249883 0
14 269 -0.089074 0
311 179 -2.067871 0
92 121 1.802856 0
21 440 -1.262087 0
244 550 -2.479778 0
181 405 2.967524 0
65 806 0.070605 0
37 540 -1.679107 0
44 443 1.353697 0
244 183 0.326183 0
1 265 0.308981 0
270 25 0.674867 0
299 387 -1.616882 0
94 572 -0.647793 0
286 746 0.249883 0
239 272 0.628561 0
216 55 1.199207 0
254 121 -0.048717 0
62 665 -1.170613 0
178 385 0.337590 0
194 23 1.013706 0
268 955 0.052860 0
188 143 1.266748 0
276 294 0.526246 0
158 1098 0.196351 0
207 845 -0.279098 0
161 48 -1.389392 0
305 654 0.547695 0
47 324 -0.719874 0
64 736 0.416507 0
191 751 -0.810443 0
7 378 0.973269 0
59 92 1.004963 0
69 268 1.092825 0
10 461 -2.075945 0
21 129 1.004604 0
58 9 0.131995 0
194 152 0.035287 0
7 200 0.973269 0
113 126 1.154473 0
173 328 0.960897 0
95 233 0.518167 0
16 194 0.646755 0
59 323 0.061730 0
311 654 -0.916443 0
292 589 -0.281695 0
43 203 0.285447 0
79 50 0.000000 0
235 70 1.238117 0
125 190 1.205730 0
284 322 -0.696873 0
303 161 1.328673 0
254 378 -0.048717 0
255 1034 -1.176542 0
104 301 -0.579969 0
90 923 0.840706 0
6 463 0.351910 0
279 122 -1.892378 0
286 298 0.249883 0
222 448 -0.041255 0
297 57 1.468895 0
42 625 -0.684440 0
130 1217 0.014455 0
254 357 -0.048717 0
109 475 -2.149154 0
230 1444 -1.631251 0
244 310 -0.609137 0
6 301 -1.576740 0
36 748 0.160128 0
256 443 -1.050467 0
102 515 -2.175860 0
104 285 1.159937 0
21 447 1.760168 0
111 301 0.502603 0
18 408 1.320141 0
25 222 -0.082974 0
110 944 -0.052628 0
270 98 0.674867 0
68 237 1.246525 0
83 215 0.519356 0
6 258 -1.576740 0
89 216 0.842090 0
128 317 0.332374 0
305 512 0.547695 0
184 412 -1.994143 0
286 175 1.116948 0
279 1428 -0.223085 0
256 86 1.070964 0
221 48 1.548723 0
140 332 -0.541736 0
190 977 -1.346430 0
11 227 -0.498273 0
201 203 1.870628 0
150 181 1.152318 0
126 245 -0.457330 0
20 208 -0.967804 0
144 742 0.343013 0
181 930 -0.582081 0
109 566 0.493063 0
85 1065 -0.663345 0
213 133 -1.421779 0
222 379 -1.721872 0
223 11 -0.022137 0
215 421 0.256174 0
218 208 -0.746410 0
174 937 0.902434 0
275 186 -0.194333 0
68 742 -1.283735 0
268 583 0.965384 0
160 462 0.082931 0
195 273 0.694601 0
224 178 0.919908 0
5 110 -1.379101 0
99 1016 1.328687 0
2 251 1.262389 0
292 9 -0.281695 0
72 568 0.174141 0
85 228 -0.663345 0
83 281 1.413801 0
92 831 -1.278677 0
7 543 -0.907917 0
87 401 -1.935182 0
287 926 -0.110944 0
1 155 -1.276735 0
234 632 -1.221350 0
222 53 1.639361 0
24 64 0.832656 0
7 554 -0.907917 0
82 56 -0.060375 0
161 318 0.401380 0
196 393 0.383482 0
56 91 0.383767 0
82 477 -0.060375 0
7 472 -1.848511 0
256 761 0.010248 0
226 56 0.218218 0
279 741 1.446207 0
308 1286 -0.990132 0
16 8 0.646755 0
180 202 -0.722853 0
203 93 0.559297 0
145 56 1.275182 0
288 305 0.100037 0
84 742 -1.078522 0
44 644 -0.650306 0
17 13 -0.031960 0
313 117 0.406827 0
148 1 0.000000 0
197 347 0.540573 0
21 164 1.760168 0
279 982 -0.223085 0
239 491 0.628561 0
185 287 1.357647 0
297 89 0.528802 0
303 68 0.515680 0
186 250 -1.982459 0
73 206 -0.633115 0
104 756 -0.579969 0
94 216 -0.647793 0
239 194 0.628561 0
197 511 1.358363 0
280 1 0.423343 0
1 117 -0.483877 0
224 583 -1.820382 0
303 397 -1.923300 0
60 162 -0.137457 0
198 258 0.746393 0
239 513 0.628561 0
6 69 -0.612415 0
233 375 -0.436580 0
85 642 0.569193 0
110 38 -0.052628 0
184 522 -0.793831 0
99 873 -2.340378 0
13 418 -0.775443 0
201 518 0.920546 0
13 858 -1.482006 0
214 131 -1.085534 0
296 228 -0.149628 0
222 87 -0.041255 0
279 725 0.611561 0
217 182 -0.700532 0
85 433 -0.663345 0
239 234 -0.970499 0
13 72 0.637685 0
194 77 0.035287 0
208 663 1.202770 0
109 178 -0.387676 0
230 172 0.132622 0
59 485 -1.824736 0
313 478 -0.598726 0
70 1133 -0.572726 0
62 182 1.527224 0
198 234 -0.284883 0
65 125 0.070605 0
174 660 0.902434 0
90 12 0.840706 0
130 1248 -1.006091 0
100 354 -1.027417 0
283 432 1.051996 0
275 418 -0.194333 0
311 98 1.386414 0
195 751 0.694601 0
130 105 0.014455 0
269 252 -1.430814 0
286 73 1.116948 0
7 623 -0.907917 0
56 222 1.454877 0
210 204 1.153701 0
239 9 0.628561 0
96 87 -0.286404 0
297 73 -1.351383 0
249 239 -1.284872 0
94 860 -1.633030 0
84 121 0.185952 0
275 265 1.483997 0
135 1046 -0.493061 0
291 1178 0.305158 0
125 382 -1.885015 0
70 399 0.657226 0
311 9 0.234985 0
301 523 0.487538 0
152 685 0.688751 0
244 172 0.326183 0
275 1091 -1.872663 0
53 281 0.200967 0
198 118 -1.316159 0
244 790 0.326183 0
26 125 1.239590 0
151 13 -0.959932 0
124 496 -2.500000 0
24 191 0.832656 0
271 65 -0.581067 0
307 634 -0.773270 0
294 1245 -0.491304 0
234 241 -1.221350 0
25 501 -1.700967 0
293 137 -0.029669 0
201 432 -0.029536 0
75 240 -1.688374 0
13 181 1.344249 0
207 68 -1.490279 0
2 50 1.262389 0
313 566 0.406827 0
144 125 0.343013 0
188 443 0.238663 0
276 324 0.526246 0
145 974 -1.789134 0
72 234 0.174141 0
83 385 0.519356 0
181 619 1.784322 0
109 402 0.493063 0
207 107 -0.279098 0
185 216 -0.059028 0
14 213 0.880843 0
149 319 -0.808122 0
57 79 1.469140 0
230 963 1.014559 0
176 875 0.291859 0
253 97 0.021652 0
284 269 0.562859 0
106 526 0.334159 0
121 180 -0.459447 0
62 86 -1.170613 0
291 418 0.305158 0
84 1033 0.185952 0
293 380 -0.988961 0
207 58 -0.279098 0
194 187 1.013706 0
109 97 -0.387676 0
283 845 -0.160086 0
297 275 1.468895 0
181 334 -0.582081 0
78 255 0.494186 0
11 425 0.575387 0
308 59 0.315789 0
193 1078 0.752977 0
297 234 -0.411291 0
87 585 0.225259 0
250 204 -1.689567 0
8 50 0.976735 0
186 148 0.482220 0
312 692 -0.416687 0
91 683 -0.862740 0
5 454 -1.379101 0
291 376 -0.666097 0
175 127 1.131371 0
145 737 -1.023055 0
7 644 0.973269 0
276 419 1.510345 0
83 210 1.413801 0
102 524 0.517468 0
153 174 -1.341045 0
62 302 -0.271334 0
49 995 0.252814 0
268 298 0.052860 0
207 554 -1.490279 0
313 616 1.412379 0
286 44 -0.617182 0
279 168 1.446207 0
276 474 1.510345 0
62 59 0.627945 0
254 219 -1.985223 0
83 97 0.519356 0
63 100 1.916033 0
16 178 0.646755 0
297 233 -1.351383 0
90 945 0.840706 0
85 25 -1.895882 0
42 98 0.257308 0
303 393 0.515680 0
274 50 0.965855 0
104 299 0.289984 0
94 792 0.337444 0
184 98 0.406480 0
293 708 -0.029669 0
248 589 0.363803 0
18 950 -1.039079 0
217 27 -1.429853 0
200 892 -0.037799 0
201 148 -1.929700 0
296 222 0.696346 0
7 662 -0.907917 0
196 381 0.383482 0
69 427 -0.801405 0
72 196 0.174141 0
256 472 0.010248 0
128 182 0.332374 0
151 747 -0.959932 0
7 171 -0.907917 0
286 85 1.116948 0
172 220 0.944981 0
308 516 0.315789 0
190 974 -1.346430 0
82 756 -1.750889 0
308 436 0.315789 0
59 235 -2.767969 0
64 1063 -0.587125 0
145 756 -1.023055 0
220 298 0.252217 0
21 324 1.004604 0
285 269 0.075593 0
207 65 -0.279098 0
198 658 -0.284883 0
220 333 -0.857537 0
210 70 -0.074432 0
181 14 -0.582081 0
158 128 -1.801813 0
143 682 -0.904534 0
75 237 -0.947365 0
199 221 0.678125 0
223 1150 -0.796923 0
297 25 0.528802 0
276 78 0.526246 0
299 847 0.591542 0
293 325 -0.988961 0
301 138 -1.575123 0
1 47 0.308981 0
164 281 -0.133519 0
96 673 -0.286404 0
291 1016 0.305158 0
7 451 0.973269 0
233 177 -0.436580 0
6 517 0.351910 0
202 283 0.160128 0
214 117 0.122713 0
184 602 0.406480 0
277 257 -0.600000 0
194 212 -1.921550 0
95 68 0.518167 0
25 257 -0.082974 0
6 23 0.351910 0
38 573 -1.708543 0
313 436 0.406827 0
22 241 -0.236361 0
262 617 -0.204975 0
130 569 -1.006091 0
66 181 1.497554 0
21 948 -1.262087 0
181 1332 -0.582081 0
262 174 -0.204975 0
206 302 1.946462 0
222 22 1.639361 0
76 61 0.393261 0
151 703 0.003137 0
314 28 1.154393 0
13 147 -0.068879 0
44 258 0.351696 0
303 418 0.515680 0
16 89 -2.243001 0
270 558 0.674867 0
248 117 1.212678 0
125 318 1.205730 0
138 523 1.100684 0
268 386 -0.859664 0
291 15 1.276412 0
234 147 -0.133691 0
239 96 0.628561 0
15 331 0.093627 0
94 155 -1.633030 0
136 89 -0.479616 0
223 423 -0.022137 0
82 194 0.784881 0
145 355 -0.256976 0
